id,tipo,cantidad,idTourista,zona,timestamp
1419,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.220203100
1420,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.221207100
1421,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.222201700
1422,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.223208100
1423,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.224211300
1424,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.225208700
1425,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.226203900
1426,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.227201800
1427,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.228200600
1428,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.228200600
1429,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.229205500
1430,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.230206300
1431,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.230206300
1432,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.231621100
1433,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.231621100
1434,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:14.235654600
1435,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.238085100
1436,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.238085100
1437,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.239096800
1438,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.240085
1439,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.240085
1440,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.241280100
1441,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.241280100
1442,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.242676500
1443,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.242676500
1444,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.243674900
1445,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.244776600
1446,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.245777500
1447,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.245777500
1448,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.247257400
1449,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.248255500
1450,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.249449900
1451,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.249449900
1452,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.251639600
1453,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.252642300
1454,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.253899900
1455,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.254898100
1456,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.258002
1457,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.259371500
1458,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.260765300
1459,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.261896200
1460,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.262900100
1461,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.263894700
1462,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.265412300
1463,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.266403400
1464,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.266403400
1465,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.267412
1466,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.268405800
1467,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.269410200
1468,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.270404400
1469,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.271400100
1470,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.272477200
1471,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.272477200
1472,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.273670700
1473,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.273670700
1474,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.274992
1475,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.274992
1476,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.276269200
1477,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.277271600
1478,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.277271600
1479,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.278270200
1480,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.279269600
1481,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.279269600
1482,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.280531
1483,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.281533400
1484,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.281533400
1485,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.282526800
1486,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.283530200
1487,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.283530200
1488,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.284614
1489,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.285615500
1490,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.285615500
1491,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.286615200
1492,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.287607300
1493,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.288638500
1494,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.288638500
1495,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.290031
1496,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.291028800
1497,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.292031500
1498,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:14.294253100
1499,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.295255600
1500,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.296257
1501,SPA,20.0,1,Zona de Baños,2026-05-21T23:34:14.297254500
1502,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.297254500
1503,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.298444800
1504,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.299444
1505,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.300441600
1506,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.300441600
1507,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.301509400
1508,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.301509400
1509,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.302782300
1510,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.302782300
1511,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.304215600
1512,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.304215600
1513,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.305575400
1514,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.305575400
1515,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.306598500
1516,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.307600200
1517,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.307600200
1518,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.308596
1519,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.308596
1520,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.309764600
1521,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.310782800
1522,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.311783900
1523,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.312782500
1524,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.312782500
1525,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.313780
1526,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.314946500
1527,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.314946500
1528,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.316355
1529,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.316355
1530,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.317550200
1531,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.318550800
1532,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.319657500
1533,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.319657500
1534,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.320658400
1535,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.321724900
1536,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.321724900
1537,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.323000100
1538,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.323000100
1539,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.324021500
1540,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.325021300
1541,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.325021300
1542,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.326020800
1543,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.327205400
1544,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.327205400
1545,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.328622200
1546,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.329618200
1547,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.329618200
1548,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.330640
1549,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.331685
1550,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.332506700
1551,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.332506700
1552,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.333651400
1553,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.334561100
1554,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.334561100
1555,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.335509100
1556,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.335509100
1557,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.336510700
1558,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.337508
1559,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.337508
1560,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.338561200
1561,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.339636900
1562,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.339636900
1563,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.340787700
1564,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.341698600
1565,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.341698600
1566,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.342504700
1567,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.343511500
1568,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.343511500
1569,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.344552800
1570,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.345507500
1571,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.346638800
1572,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.347782400
1573,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.348506600
1574,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.348506600
1575,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.349818
1576,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.349818
1577,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.350906400
1578,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.350906400
1579,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.351907800
1580,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.352912100
1581,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:14.354923300
1582,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.355922100
1583,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.355922100
1584,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.357642700
1585,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.358730900
1586,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.358730900
1587,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.359862300
1588,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.361862400
1589,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.361862400
1590,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.362994200
1591,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.363988800
1592,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.363988800
1593,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.364993300
1594,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.365989800
1595,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.367989500
1596,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.368998100
1597,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.369994400
1598,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.369994400
1599,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.370992200
1600,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.371993200
1601,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.373093200
1602,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.373093200
1603,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.374289500
1604,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.375284900
1605,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.376289600
1606,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.377287500
1607,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.378445600
1608,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.379449700
1609,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.379449700
1610,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.380643700
1611,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.380643700
1612,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.381762700
1613,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.381762700
1614,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.383021
1615,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.384042
1616,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.384042
1617,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.385043600
1618,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.386045800
1619,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.386045800
1620,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.387047300
1621,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.388052200
1622,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.389046700
1623,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.390083
1624,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.391083900
1625,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.391083900
1626,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.392187
1627,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.392187
1628,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.393549900
1629,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.393549900
1630,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.394783900
1631,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.394783900
1632,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.396207400
1633,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.396207400
1634,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.397208500
1635,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.398213800
1636,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.399209600
1637,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.399209600
1638,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.400299400
1639,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.400299400
1640,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.401523400
1641,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.401523400
1642,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.402526400
1643,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.403524
1644,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.404524700
1645,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.404524700
1646,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.405527
1647,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.406533400
1648,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.406533400
1649,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.407523500
1650,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.408524300
1651,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.408524300
1652,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.409798300
1653,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.410858200
1654,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.410858200
1655,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.411964900
1656,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.411964900
1657,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.412958500
1658,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:14.414960
1659,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.415956700
1660,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.416958800
1661,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.416958800
1662,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.417961100
1663,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.417961100
1664,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.418959200
1665,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.420365200
1666,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.420365200
1667,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.421605500
1668,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.421605500
1669,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.422759800
1670,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.422759800
1671,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.424166500
1672,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.424166500
1673,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.425167
1674,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.425167
1675,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.426166
1676,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.427167900
1677,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.427167900
1678,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.428442400
1679,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.428442400
1680,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.429619
1681,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.429619
1682,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.430810700
1683,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.430810700
1684,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.431834700
1685,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.431834700
1686,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.432829800
1687,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.433938
1688,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.433938
1689,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.435062800
1690,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.435062800
1691,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.436559300
1692,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.436559300
1693,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.437793800
1694,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.438798
1695,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.438798
1696,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.440130400
1697,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.440130400
1698,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.441133900
1699,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.442133100
1700,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.442133100
1701,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.443130600
1702,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.443130600
1703,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.444123800
1704,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.445169600
1705,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.445169600
1706,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.446423200
1707,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.446423200
1708,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.447420700
1709,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.447420700
1710,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.448615700
1711,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.448615700
1712,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.450004900
1713,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.450004900
1714,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.451314600
1715,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.452376400
1716,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.452376400
1717,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.453520700
1718,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.454636800
1719,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.455505900
1720,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.455505900
1721,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.456373300
1722,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.457374300
1723,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.458105300
1724,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.458105300
1725,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.458105300
1726,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:14.461557800
1727,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.462759300
1728,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.462759300
1729,SPA,20.0,1,Zona de Baños,2026-05-21T23:34:14.463800600
1730,SPA,20.0,1,Zona de Baños,2026-05-21T23:34:14.464849
1731,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.464849
1732,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.466083200
1733,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.466083200
1734,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.467416700
1735,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.468261500
1736,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.468261500
1737,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.469757900
1738,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.469757900
1739,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.470882900
1740,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.470882900
1741,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.470882900
1742,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.472363300
1743,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.473358400
1744,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.473358400
1745,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.474356800
1746,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.475357600
1747,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.476356500
1748,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.476356500
1749,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.477497800
1750,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.477497800
1751,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.478526500
1752,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.479521800
1753,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.479521800
1754,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.480522
1755,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.480522
1756,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.481523700
1757,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.482755400
1758,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.483856800
1759,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.484441400
1760,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.485061800
1761,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.485704500
1762,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.487054100
1763,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.488241800
1764,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.488813300
1765,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.489356300
1766,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.489923500
1767,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.490484300
1768,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:14.491677600
